,latitude,longitude,distance_to_n,neighbour,borocode
33358,40.8,-73.9656,0.000169529419051,35142,1
33362,40.7929,-73.9661,0.000363631367833,304408,1
33364,40.7391,-74.0016,0.000106197533439,56020,1
33368,40.7419,-73.9949,9.92321189562e-05,702901,1
33371,40.7045,-74.0089,0.000126565175634,880237,1
33372,40.7802,-73.9478,7.17443007275e-05,464068,1
33374,40.6897,-73.9799,5.91401840214e-05,364370,3
33377,40.7675,-73.9607,0.000290573706142,338881,1
3338,40.7189,-73.9495,6.82934379565e-05,648881,3
33380,40.8051,-73.9627,9.6100157988e-06,698450,1
33381,40.8618,-73.9268,8.8496650774e-05,81644,1
33383,40.8282,-73.9214,0.000206604448093,294830,2
33384,40.6887,-73.9851,6.00853630298e-05,66785,3
33387,40.8028,-73.9648,0.000111527282558,632943,1
33388,40.7389,-73.9809,5.08129321354e-05,27620,1
33389,40.7275,-74.0322,0.0189789680124,271917,j
33392,40.7331,-74.0055,2.66167445411e-05,359297,1
33394,40.6257,-74.0122,4.80161387135e-05,433045,3
33395,40.7959,-73.9742,6.67615867214e-05,99817,1
33399,40.7351,-73.9999,0.000136990450845,268907,1
33402,40.7928,-73.9748,8.43179927111e-05,48652,1
33405,40.7075,-74.0123,0.000170570896275,608249,1
33408,40.7342,-73.9902,0.000282541889806,925827,1
33409,40.6896,-73.9081,6.93836812322e-06,378888,3
33410,40.7856,-73.9498,5.39337708652e-05,369073,1
33411,40.7394,-73.9809,5.79825575015e-05,721746,1
33413,40.731,-73.9884,0.000123124424071,757146,1
33419,40.7471,-73.9846,0.000218731705396,399327,1
3342,40.7937,-73.9761,0.000150311001827,478273,1
33420,40.6719,-73.9865,3.91618642083e-05,810168,3
33424,40.745,-73.9863,0.000268723957276,896037,1
33432,40.7171,-74.0047,3.41843624994e-05,802607,1
33435,40.7479,-73.9746,0.000168124973576,225322,1
33436,40.7436,-73.9727,4.94544011795e-05,834665,1
33440,40.7166,-74.0162,0.000279856883448,153214,1
33445,40.7413,-73.9779,0.000211417660146,94415,1
33447,40.7898,-73.9744,2.593601739e-05,307164,1
33448,40.5758,-73.8415,4.61543370791e-05,800845,4
33450,40.6554,-73.9548,0.000104423809359,900805,3
33453,40.7485,-73.98,5.36999888657e-05,741164,1
33454,40.7133,-73.94,7.47092322286e-05,167832,3
33457,40.7318,-73.9822,0.000222162613084,398567,1
33458,40.7675,-73.9841,8.74321230889e-05,880937,1
33459,40.7509,-73.9704,0.000217124245877,289489,1
33461,40.728,-73.984,8.27655689095e-05,543680,1
33462,40.8069,-73.9666,0.00015257922689,19522,j
33468,40.7075,-74.0059,0.000141837869982,38616,1
3347,40.708,-74.0149,0.000233810538244,164340,1
33471,40.8141,-73.9511,4.28946249185e-05,792978,j
33472,40.8007,-73.9609,0.000117961005875,156731,1
33480,40.7578,-73.9922,0.000252412607517,425194,j
33484,40.7073,-74.0046,0.000240878600859,900884,1
33486,40.8216,-73.9552,0.000123205110379,926,j
33487,40.8036,-73.955,9.84462413617e-05,587623,1
33489,40.7434,-73.9746,8.48374431332e-05,450525,1
33494,40.7695,-73.9888,0.000102213074172,185667,1
335,40.7261,-74.0014,1.82684042499e-05,169301,1
33501,40.7518,-73.9695,7.09330261331e-05,14838,1
33502,40.7304,-73.9829,7.39770370101e-05,533261,1
33504,40.7688,-73.9579,0.000153983523153,34619,1
33505,40.7406,-74.0038,0.000134047787274,315080,1
33506,40.7344,-73.9823,2.60633498868e-05,893505,1
33509,40.726,-73.9892,1.09704599285e-05,358633,1
3351,40.7518,-73.9397,2.20089781857e-05,725901,4
33510,40.6356,-74.0205,4.14639517966e-05,548608,3
33511,40.7319,-73.9817,8.99368801711e-05,142090,1
33512,40.7198,-73.9974,0.000160368383361,726250,1
33513,40.7301,-73.9942,5.66219121224e-05,792949,1
33518,40.618,-73.9546,0.000121405544081,805162,3
33519,40.7328,-74.0089,2.79606727506e-05,542652,1
33520,40.7675,-73.9607,0.000290573706142,338881,1
33523,40.7275,-74.0035,8.78265677983e-05,292655,1
33529,40.7298,-74.0005,3.57427043193e-05,45754,1
3353,40.7487,-73.9425,6.74373734976e-05,784700,4
33530,40.7766,-73.9548,8.9688457993e-05,183714,1
33531,40.7472,-73.956,0.000122496966044,621566,4
33532,40.7627,-73.9865,0.000173284167728,523745,1
33535,40.7242,-73.9845,3.00075369622e-05,234162,1
33539,40.7618,-73.9598,6.2367714978e-05,302787,1
33541,40.7226,-73.9949,7.30565276452e-05,835771,1
33543,40.773,-73.9558,0.000124123481026,660640,1
33551,40.8273,-73.9471,0.000113309164535,807364,j
33552,40.778,-73.9509,0.000353540623831,892006,1
33553,40.7573,-73.9651,0.000112274463645,794636,1
3356,40.7053,-74.0103,0.000115122111169,725965,1
33562,40.7301,-73.9942,5.66219121224e-05,792949,1
33565,40.7876,-73.9679,2.53626921531e-05,184463,1
33566,40.5863,-74.1598,3.72382820389e-05,183616,5
33567,40.7494,-73.9875,0.000124714709195,228776,j
33568,40.7394,-73.981,9.22689128971e-05,833676,1
33570,40.7321,-74.008,0.00014569040212,94339,1
33577,40.7465,-73.9957,5.96019483734e-05,720933,j
33578,40.7861,-73.9696,5.49833555027e-05,270609,1
33579,40.8291,-73.9482,2.52032868609e-05,161117,j
3358,40.7456,-74.0053,2.11842328138e-05,391124,j
33581,40.7728,-73.981,0.000142648777557,909593,1
33584,40.7947,-73.9667,0.000156542706008,8804,1
33586,40.7606,-73.9963,0.00014579090273,401944,j
33588,40.735,-73.9812,7.35698940022e-05,228445,1
33595,40.7684,-73.9897,0.000202962286773,505512,j
33597,40.7786,-73.9478,4.77473706304e-05,156011,1
33598,40.7624,-73.9917,8.21513441532e-05,829653,j
33599,40.8443,-73.9353,0.000108463657783,471380,1
336,40.8217,-73.945,8.36588574775e-05,708941,j
3360,40.7612,-73.9624,0.000120499364924,776207,1
33600,40.6785,-73.9748,5.06369253946e-05,259173,3
33601,40.767,-73.9915,0.000291455807305,559926,j
33603,40.7074,-74.0069,0.000108312869996,873174,1
33605,40.7065,-74.0102,0.000138722687205,865223,1
33608,40.7166,-73.9428,9.86720423625e-05,792474,3
33609,40.7067,-74.018,0.000134366980562,464761,1
33610,40.7718,-73.9851,0.000181979184329,759307,1
33612,40.719,-73.9601,0.000167386047865,836842,3
33616,40.7954,-73.9743,0.000131902539461,7603,1
33618,40.7035,-74.0109,4.6075497256e-05,204408,1
33620,40.7587,-73.9838,5.98865132452e-05,869059,1
33622,40.7397,-73.9799,7.73396763293e-05,323015,1
33623,40.7864,-73.9713,8.77002266631e-05,812907,1
3363,40.7067,-74.0072,0.000179132298243,319529,1
33633,40.7438,-73.9743,0.000145824707965,196873,1
33636,40.8438,-73.9401,0.000118025381826,589278,1
3364,40.7388,-73.9937,0.000142978724584,764718,1
33645,40.7811,-73.9482,0.000155682692296,467331,1
33646,40.6952,-73.9965,0.000121252853318,52481,3
33648,40.7753,-73.9509,8.25626029115e-05,584393,1
33650,40.7207,-73.9801,7.01566017922e-05,493574,1
33653,40.7695,-73.9603,5.23990912061e-05,710458,1
33656,40.7494,-73.9875,0.000124714709195,228776,j
33658,40.7231,-74.0044,0.000114785127588,261801,1
33659,40.7641,-73.9878,0.000157799969545,191223,1
33660,40.7189,-73.9495,6.82934379565e-05,648881,3
33661,40.8006,-73.9377,0.000137732805634,544312,1
33664,40.7517,-73.969,4.11318382128e-05,300383,1
33665,40.7484,-73.9893,0.000212121671472,899834,j
33666,40.7881,-73.9758,0.000174625813866,795960,1
33671,40.7054,-74.0095,7.57699528896e-05,936726,1
33673,40.7784,-73.988,0.000295633540608,897609,j
33675,40.7641,-73.9878,0.000157799969545,191223,1
33680,40.7538,-73.974,4.17630496548e-05,919440,1
33682,40.731,-73.9884,0.000123124424071,757146,1
33689,40.7489,-73.9765,9.6915851071e-05,881832,1
3369,40.7248,-73.9808,8.23395252492e-05,793097,1
33691,40.7426,-73.9782,2.45978673942e-05,936048,1
33692,40.7631,-73.9632,0.00022702253048,610977,1
33694,40.7097,-74.0173,0.000134857285701,902199,1
33696,40.752,-73.9946,0.000130298423517,333269,j
337,40.7243,-73.9834,4.83047934766e-05,106620,1
33700,40.7807,-73.9471,8.93404491027e-05,822631,1
33702,40.7486,-73.9903,0.000137502607632,473832,j
33704,40.7637,-73.9847,0.000124785680818,690536,1
33707,40.8024,-73.9651,0.000187906207875,873948,1
33708,40.7568,-73.9982,8.99054681735e-05,225579,j
33710,40.7739,-73.9528,9.38953667019e-05,879316,1
33714,40.7756,-73.9829,8.40113226277e-05,162393,1
33721,40.7661,-73.9918,4.94813760936e-05,547303,j
33724,40.7081,-74.0065,0.00020944041232,208672,1
33725,40.8186,-73.9392,0.000219399291087,352025,j
33728,40.761,-73.999,6.80979413645e-05,488787,j
33729,40.7959,-73.9742,6.67615867214e-05,99817,1
33730,40.6785,-73.9748,5.06369253946e-05,259173,3
33731,40.7695,-73.9603,5.23990912061e-05,710458,1
33732,40.7943,-73.9675,0.00027833009108,100449,1
33733,40.7397,-73.9817,8.95304981522e-05,371307,1
33736,40.7449,-73.9777,0.000118861128698,865640,1
33737,40.7752,-73.9622,0.000139510290287,871114,1
33738,40.8522,-73.9386,3.39065583371e-05,796681,1
33739,40.7315,-74.0025,0.000128059629588,840141,1
33740,40.706,-74.0088,0.00020670510003,443305,1
33745,40.7819,-73.9528,0.000125985722326,792913,1
33746,40.7287,-73.9845,0.000178717520651,418072,1
33748,40.8678,-73.9251,0.000148010449822,635598,1
33751,40.7792,-73.9464,0.000116521755314,34429,1
33753,40.7057,-73.8122,6.21471830585e-05,279522,4
33754,40.7774,-73.9795,0.000132190538187,424293,1
33756,40.7812,-73.9483,0.000102226710051,596568,1
33757,40.7487,-73.9425,6.74373734976e-05,784700,4
33758,40.6805,-73.9722,0.00013886743235,917219,3
33760,40.774,-73.9501,8.75727243505e-05,501422,1
33761,40.7864,-73.9734,0.000140284384157,85485,1
33764,40.803,-73.9664,0.000164949968538,281245,1
33766,40.7832,-73.9519,0.000155538012488,92877,1
33770,40.7565,-73.9717,0.000159695328479,622408,1
33772,40.8559,-73.938,0.00035174533385,384026,1
33775,40.758,-73.9917,0.000132907476617,277056,j
33777,40.789,-73.9756,2.19476155763e-05,315614,1
33779,40.7184,-73.9898,0.00016482550641,163065,1
33784,40.7141,-74.0096,0.000151237624607,281353,1
33785,40.742,-73.9807,0.000169152995125,918874,1
33789,40.7328,-74.0089,2.79606727506e-05,542652,1
33790,40.731,-73.9814,0.000129173714953,24011,1
33793,40.7645,-73.984,6.17274153582e-05,628736,1
33794,40.7676,-73.9601,0.000121821433429,819585,1
33796,40.6834,-73.9077,0.000150578346295,359197,3
338,40.7748,-73.952,7.03505283583e-05,914399,1
3380,40.7944,-73.9665,0.000251558023009,8804,1
33800,40.742,-73.9862,2.98847615643e-05,579140,1
33805,40.8198,-73.9578,5.64650054174e-05,575873,j
33806,40.7075,-74.0059,0.000141837869982,38616,1
33807,40.7452,-73.9752,0.000146479778434,862486,1
33809,40.7502,-73.9406,0.000161542016814,160258,4
33810,40.7376,-73.9828,0.000239163222446,219984,1
33815,40.699,-73.9943,9.37675435503e-05,845954,3
33816,40.7572,-73.9648,9.10076372244e-05,152831,1
33819,40.8333,-73.9445,9.55563581229e-05,880099,j
33828,40.7832,-73.9519,0.000155538012488,92877,1
33836,40.7521,-74.0011,0.000458639956314,108829,j
33839,40.692,-73.9539,1.00820798993e-05,468079,3
3384,40.8059,-73.9464,9.35912272081e-05,815691,1
33841,40.7266,-73.9894,5.84129075114e-05,406573,1
33842,40.695,-73.9713,0.000112779416863,833959,3
33843,40.761,-73.999,6.80979413645e-05,488787,j
33844,40.7698,-73.9622,0.000130885416052,915007,1
33845,40.7756,-73.9529,0.000125056590002,782065,1
33847,40.7385,-73.9844,0.000104742433593,231836,1
33848,40.7344,-74.0032,8.23407540332e-05,575534,1
33849,40.7243,-74.0029,9.30190772292e-05,840497,1
33851,40.8012,-73.966,0.00018423865321,438157,1
33859,40.7364,-74.0032,8.04611098456e-05,305188,1
33860,40.7862,-73.9425,0.000132918604406,330768,1
33866,40.8376,-73.9418,4.87109772059e-05,557220,j
33867,40.7067,-74.0071,0.000146397169883,319529,1
33870,40.7606,-73.9951,8.47617643317e-05,807530,j
33874,40.7477,-73.8885,0.000170431111972,882205,4
33875,40.773,-73.9507,0.000111154420327,550023,1
33878,40.7848,-73.973,0.000152219615591,267155,1
33879,40.7635,-73.9799,0.000146224225049,814568,1
33880,40.708,-74.0149,0.000233810538244,164340,1
33882,40.7327,-73.9931,0.000149389015602,877590,1
33883,40.7612,-73.9898,8.15498448869e-05,400058,j
33886,40.8433,-73.9392,0.000228317565844,638819,1
33890,40.7182,-73.9899,9.87496667095e-05,42537,1
33892,40.7176,-73.9531,0.000111246528322,311015,3
33895,40.7394,-73.9802,2.80652122119e-05,492505,1
33901,40.6983,-73.9929,6.68388522191e-05,877461,3
33909,40.7205,-73.8507,0.000156226285798,773127,4
3391,40.7849,-73.978,0.000190279650139,895176,1
33914,40.7196,-73.985,8.22851786459e-05,940517,1
33915,40.7125,-73.8325,4.51203372082e-05,282783,4
33916,40.7605,-73.9678,3.74023672335e-05,561189,1
33917,40.7617,-73.9626,7.10759859381e-05,447856,1
33918,40.7821,-73.9795,6.99433025143e-05,40772,1
33922,40.7999,-73.9637,0.000137297579121,161542,1
33924,40.7239,-73.9947,6.26282123563e-05,71703,1
33925,40.717,-74.0136,0.000177503583545,475077,1
33928,40.8274,-73.9476,0.000217129858721,692013,j
3393,40.7681,-73.9563,6.23398194285e-06,68355,1
33932,40.7427,-73.9957,0.000188832289312,469092,1
33933,40.7623,-73.9635,0.000139641508596,859076,1
33936,40.7801,-73.9477,0.000129296126827,503484,1
33938,40.7731,-73.9517,3.41922324434e-05,467106,1
33939,40.7278,-73.9834,0.000115945239429,864984,1
3394,40.7734,-73.9505,0.000131368174763,841938,1
33940,40.7829,-73.9452,3.78396577344e-05,550573,1
33947,40.7333,-73.975,8.45126513119e-05,154192,1
33948,40.7702,-73.9494,0.000108301207137,387261,1
3395,40.7045,-74.0089,0.000126565175634,880237,1
33951,40.729,-73.9891,6.70104702515e-05,733651,1
33952,40.7343,-73.982,4.5359385769e-05,171278,1
33954,40.7056,-74.0162,4.5963730205e-05,937758,1
33955,40.7272,-73.9894,0.000112730983053,655562,1
33956,40.7902,-73.9678,0.000330558265256,46742,1
33961,40.8247,-73.9509,0.000109490486742,858429,j
33963,40.7582,-73.9634,5.39536458673e-05,309732,1
33965,40.7538,-73.974,4.17630496548e-05,919440,1
33966,40.7568,-73.9982,8.99054681735e-05,225579,j
33970,40.7133,-73.956,0.000166571564301,253053,3
33974,40.7845,-73.9803,0.000255268328707,112987,1
33977,40.7035,-74.0109,4.6075497256e-05,204408,1
33985,40.7194,-73.9943,0.000130330476543,862110,1
3399,40.7852,-73.9728,7.46305885346e-05,436739,1
33994,40.7465,-73.9565,0.00024278020516,840562,4
33995,40.7993,-73.9604,0.00011968124735,564311,1
33996,40.7454,-73.979,6.39861586324e-05,81913,1
340,40.7637,-73.9847,0.000124785680818,690536,1
3400,40.6785,-73.9748,5.06369253946e-05,259173,3
34001,40.8212,-73.9395,0.000179630857855,886907,j
34003,40.693,-73.972,2.44592021057e-05,78723,3
34007,40.746,-73.9754,0.000137781912808,440727,1
34009,40.7593,-73.9962,0.000213247932183,523094,j
3401,40.8535,-73.9285,2.72106607311e-05,438993,1
34010,40.7782,-73.9482,4.27994016824e-05,886978,1
34011,40.7366,-73.9935,7.58702508994e-05,71501,1
34012,40.7959,-73.9742,6.67615867214e-05,99817,1
34014,40.7582,-73.9634,5.39536458673e-05,309732,1
34016,40.7297,-73.9999,8.38919494232e-05,3933,1
34017,40.8233,-73.9532,4.67893797682e-05,333238,j
3402,40.7601,-73.99,0.000150794140542,198129,j
34020,40.7277,-73.8154,4.10966071922e-05,238200,4
34024,40.7032,-73.9914,5.15231415565e-05,179161,3
34026,40.7304,-74.005,9.94849868582e-05,858877,1
34029,40.7601,-73.9695,1.44590252912e-05,339938,1
3403,40.7667,-73.959,5.56229122185e-05,230860,1
34037,40.7695,-73.9603,5.23990912061e-05,710458,1
34041,40.7465,-73.9803,5.91097124987e-05,853127,1
34048,40.8221,-73.9421,4.99061356925e-05,466320,j
34050,40.773,-73.9506,7.44396912628e-05,250336,1
34051,40.7071,-74.0086,9.89189961071e-05,606998,1
34052,40.8552,-73.8655,0.000192031639843,346031,2
34053,40.7239,-73.9798,7.56765150746e-05,935210,1
34055,40.7274,-73.9795,9.7069720697e-05,272619,1
34056,40.7123,-73.9442,5.37384217811e-05,574844,3
34057,40.7902,-73.9677,0.000299249228785,46742,1
34059,40.7539,-73.9677,4.70502450565e-05,60445,1
34072,40.7773,-73.9619,8.1625839974e-05,820676,1
34073,40.7377,-73.9831,0.000125224165224,335989,1
34075,40.753,-73.9695,4.74179512032e-05,879572,1
34077,40.7454,-73.979,6.39861586324e-05,81913,1
3408,40.7463,-73.9407,9.14925679432e-05,544639,4
34080,40.7846,-73.9781,5.86050785904e-05,803214,1
34082,40.7963,-73.9306,9.91743642493e-05,413057,1
34092,40.8452,-73.9376,0.000129369156102,915288,1
34095,40.7817,-73.9478,0.000204604593843,530871,1
34096,40.7709,-73.9917,0.000295000031953,365429,j
34097,40.7766,-73.9552,9.49954724787e-05,313193,1
34098,40.8304,-73.9489,0.000342085600216,635025,j
341,40.7633,-73.9932,0.000147355261751,700747,j
34100,40.7957,-73.9727,4.14941212064e-05,885353,1
34105,40.8014,-73.9663,7.841554512e-05,458061,1
34108,40.7139,-74.0084,0.000126735374925,434811,1
3411,40.7471,-73.9416,0.00014035091873,457131,4
34111,40.7377,-73.9831,0.000125224165224,335989,1
34112,40.7635,-73.9876,0.000123239430637,904325,1
34113,40.7268,-74.0002,4.22645520212e-05,442056,1
34114,40.8252,-73.9515,0.000165802052227,255871,j
34118,40.7053,-74.0161,0.000181042536078,775893,1
34120,40.7339,-74.0047,1.9554301681e-05,466253,1
34121,40.6718,-73.9484,0.00015434492009,533751,3
34125,40.7565,-73.9973,9.06790729191e-05,567606,j
34129,40.8449,-73.9391,9.25006776371e-05,195429,1
34134,40.7053,-74.0161,0.000181042536078,775893,1
34136,40.7585,-73.9911,0.00015798538151,909733,j
3414,40.7046,-74.0089,0.000135889257867,490316,1
34141,40.7208,-73.9825,7.07280786924e-05,229394,1
34142,40.7773,-73.9469,0.000113089995578,448649,1
34144,40.7185,-73.9827,5.49219477685e-05,515997,1
34149,40.7376,-73.9938,7.93515390655e-05,352836,1
3415,40.7623,-73.9886,0.000112321564589,64718,1
34150,40.7232,-73.9837,0.000134215587726,367579,1
34151,40.7448,-73.9909,0.000132547072955,519618,1
34154,40.7178,-73.9831,0.000151722504518,889655,1
34157,40.7943,-73.9675,0.00027833009108,100449,1
34159,40.7538,-73.974,4.17630496548e-05,919440,1
3416,40.8274,-73.9514,2.34030023977e-05,171241,j
34160,40.7568,-73.9982,8.99054681735e-05,225579,j
34162,40.7594,-73.9684,3.23100873285e-05,821501,1
34164,40.7723,-73.951,0.000250066094243,745866,1
34165,40.7144,-73.9909,3.32619837392e-05,566874,1
34171,40.7467,-73.9852,0.000227893581515,241045,1
34174,40.7995,-73.9541,9.32280305776e-05,106502,1
34177,40.7538,-73.974,4.17630496548e-05,919440,1
34178,40.8012,-73.9421,4.95907233973e-05,242304,1
34179,40.7438,-73.9983,0.00014619228796,138942,1
3418,40.7074,-74.0069,0.000108312869996,873174,1
34180,40.789,-73.9756,2.19476155763e-05,315614,1
34181,40.7621,-73.9956,0.000143993361445,104960,j
34182,40.7177,-73.9984,5.89248085432e-05,913883,1
34184,40.732,-73.9745,5.70338018641e-05,409475,1
34190,40.7459,-73.9572,0.000125094416492,52121,4
34192,40.799,-73.9364,0.000148753430078,92259,1
34204,40.7297,-74.004,2.50207965247e-05,862211,1
34206,40.7693,-73.9529,0.00014862528774,298521,1
34208,40.5912,-73.9672,0.000238325365538,230113,3
34210,40.69,-73.9919,0.000131374379896,86963,3
34211,40.6987,-73.9402,9.66183418365e-05,726441,3
34213,40.6953,-73.9641,0.000151528353556,853859,3
34218,40.753,-74.0037,7.12059413546e-05,744643,j
34219,40.8003,-73.9661,6.05206861875e-05,275628,1
34224,40.7342,-73.9902,0.000282541889806,925827,1
34225,40.7377,-73.9825,0.000110630198232,219984,1
34228,40.7564,-73.997,0.000115680444459,501886,j
3423,40.6928,-73.971,4.68450028932e-05,253335,3
34239,40.7084,-74.0066,3.81432755094e-05,875805,1
34240,40.7839,-73.9488,0.000103242960836,519388,1
34241,40.7811,-73.9482,0.000155682692296,467331,1
34249,40.7565,-73.969,0.000100102929727,614311,1
34251,40.7239,-74.0036,0.000220833150469,570018,1
34255,40.7447,-73.9741,8.4938966572e-05,464855,1
34258,40.7775,-73.9633,0.000225682543653,666960,1
34259,40.7826,-73.9469,0.000195068723517,695156,1
34260,40.7381,-73.9961,5.29027571122e-05,305637,1
34268,40.7771,-73.9505,7.49763020346e-05,836305,1
3427,40.7612,-73.9978,3.42691705372e-05,751378,j
34271,40.7486,-73.9814,5.75271463257e-05,541304,1
34274,40.716,-74.0148,4.22817749135e-05,608980,1
34276,40.7349,-73.9863,6.63370877414e-05,870468,1
34277,40.7643,-73.9917,0.000117140163989,302170,j
34278,40.7065,-74.0077,0.00020651055021,420467,1
34279,40.7804,-73.9522,4.45663939315e-05,363681,1
3428,40.7394,-74.0011,7.00341106116e-05,21083,1
34281,40.7185,-73.9827,5.49219477685e-05,515997,1
34288,40.7465,-73.9803,5.91097124987e-05,853127,1
3429,40.753,-73.9958,2.70795016107e-05,424982,j
34291,40.6946,-73.9636,0.000145840830202,203162,3
34292,40.7612,-73.9623,8.30860947662e-05,349573,1
34293,40.7295,-73.9818,0.000121838288703,524669,1
34297,40.743,-73.9805,0.000206469718939,246387,1
34298,40.7243,-73.9784,0.000111615076427,878040,1
343,40.6969,-73.983,2.92534539181e-05,802129,3
3430,40.7728,-73.981,0.000142648777557,909593,1
34302,40.8007,-73.961,0.000163800197875,447396,1
34307,40.7657,-73.9878,0.000126496971092,43763,1
34309,40.7074,-74.0075,4.40856432093e-05,763784,1
3431,40.7689,-73.9608,0.000100700187029,488977,1
34310,40.73,-73.9804,6.45957540366e-05,347247,1
34312,40.7081,-74.0065,0.00020944041232,208672,1
3432,40.7612,-73.9978,3.42691705372e-05,751378,j
34321,40.7812,-73.9471,0.000170038880654,622052,1
34325,40.7073,-74.0046,0.000240878600859,900884,1
